id,name,brand,is_clone,clone_of,notes,raw_image_url,clean_image_url,price_history,status
526,the-noir-29,le-labo,False,,"fig, bay leaf, bergamot, cedar, vetiver, musk, tobacco, hay",https://fimgs.net/images/perfume/nd.31872.jpg,,,
527,interlude-woman,amouage,False,,"marigold, ginger, grapefruit, bergamot, incense, walnut, immortelle, kiwi, honey, opoponax, coffee, sandalwood, rose, orange blossom, jasmine, leather, benzoin, agarwood (oud), amber, tonka bean, oakmoss, vanilla, musk",https://fimgs.net/images/perfume/nd.15295.jpg,,,
528,valentino-donna,valentino,False,,"bergamot, grapefruit, iris, bulgarian rose, praline, mahonial, leather, vanilla, patchouli",https://fimgs.net/images/perfume/nd.31411.jpg,,,
529,red-door,elizabeth-arden,False,,"rose, orange blossom, plum, violet, peach, anise, honey, carnation, tuberose, ylang-ylang, jasmine, lily, lily-of-the-valley, freesia, orchid, sandalwood, amber, benzoin, musk, heliotrope, vetiver, cedar",https://fimgs.net/images/perfume/nd.86.jpg,,,
530,luna-rossa,prada,False,,"lavender, bitter orange, mint, clary sage, ambrette (musk mallow), ambroxan",https://fimgs.net/images/perfume/nd.15754.jpg,,,
531,tam-dao-eau-de-toilette,diptyque,False,,"italian cypress, myrtle, rose, sandalwood, cedar, brazilian rosewood, spices, amber, white musk",https://fimgs.net/images/perfume/nd.3956.jpg,,,
532,guerlain-shalimar-parfum-initial-l-eau,guerlain,False,,"bergamot, grapefruit, orange, neroli, iris, hyacinth, jasmine, freesia, rose, lily-of-the-valley, vanille, tonka bean",https://fimgs.net/images/perfume/nd.14178.jpg,,,
533,flora-by-gucci-eau-de-parfum,gucci,False,,"peony, citruses, mandarin orange, osmanthus, rose, sandalwood, pink pepper, patchouli",https://fimgs.net/images/perfume/nd.7610.jpg,,,
534,timbuktu,l-artisan-parfumeur,False,,"mango, pink pepper, cardamom, incense, papyrus, karo karounde, vetiver, myrhh, patchouli, benzoin",https://fimgs.net/images/perfume/nd.1267.jpg,,,
535,loverdose,diesel,False,,"star anise, mandarin orange, licorice, jasmine, gardenia, vanille, amber, woodsy notes",https://fimgs.net/images/perfume/nd.12446.jpg,,,
536,baby-doll,yves-saint-laurent,False,,"black currant, pineapple, orange, apple, rose, freesia, heliotrope, lily-of-the-valley, vanilla, cedar, sandalwood, tonka bean",https://fimgs.net/images/perfume/nd.99.jpg,,,
537,gucci-rush-2,gucci,False,,"freesia, lily-of-the-valley, rose, palm tree, narcissus, lily, gardenia, black currant, musk, oakmoss",https://fimgs.net/images/perfume/nd.687.jpg,,,
538,tommy,tommy-hilfiger,False,,"mint, bergamot, grapefruit, lavender, granny smith apple, cranberry, rose, cotton flower, cactus, amber",https://fimgs.net/images/perfume/nd.6314.jpg,,,
539,sauvage-parfum,dior,False,,"bergamot, mandarin orange, elemi, sandalwood, olibanum, tonka bean, vanilla",https://fimgs.net/images/perfume/nd.56324.jpg,,,
540,alien-eau-extraordinaire,mugler,False,,"bergamot, tea, tunisian neroli, lemon, lime, orange, tiare flower, orange blossom, heliotrope, pepper, ylang-ylang, white amber, cashmeran, vanilla, sandalwood, white musk",https://fimgs.net/images/perfume/nd.23333.jpg,,,
541,the-most-wanted-parfum,azzaro,False,,"ginger, woodsy notes, bourbon vanilla",https://fimgs.net/images/perfume/nd.73664.jpg,,,
542,comme-des-garcons-2,comme-des-garcons,False,,"aldehydes, angelica, tea, mandarin orange, mate, ink, magnolia, nutmeg, west indian bay, coriander, caraway, cinnamon, incense, patchouli, cedar, vetiver, amber, labdanum",https://fimgs.net/images/perfume/nd.390.jpg,,,
543,wanted,azzaro,False,,"lemon, ginger, lavender, mint, apple, juniper, guatemalan cardamom, geranium, tonka bean, amberwood, haitian vetiver",https://fimgs.net/images/perfume/nd.38686.jpg,,,
544,covet,sarah-jessica-parker,False,,"sicilian lemon, lavender, dark chocolate, pelargonium leaf, lily-of-the-valley, honeysuckle, magnolia, musk, cashmere wood, teak wood, vetiver, amber",https://fimgs.net/images/perfume/nd.1404.jpg,,,
545,myslf-eau-de-parfum,yves-saint-laurent,False,,"calabrian bergamot, bergamot, tunisian orange blossom, ambrofix™, patchouli",https://fimgs.net/images/perfume/nd.84094.jpg,,,
546,chance-eau-vive,chanel,False,,"blood orange, grapefruit, citruses, jasmine, white musk, vetiver, cedar, iris",https://fimgs.net/images/perfume/nd.30796.jpg,,,
547,armani-mania,giorgio-armani,False,,"pink pepper, bay leaf, orange, green mandarin, black currant, magnolia, peony, iris, lily-of-the-valley, vanilla, white sandalwood, amber, musk, virginia cedar",https://fimgs.net/images/perfume/nd.415.jpg,,,
548,blue-seduction,antonio-banderas,False,,"melon, bergamot, mint, black currant, sea water, green apple, cappuccino, cardamom, nutmeg, amber, woodsy notes",https://fimgs.net/images/perfume/nd.1088.jpg,,,
549,chloe-roses-de-chloe,chloe,False,,"litchi, bergamot, tarragon, lemon, damask rose, magnolia, cedar, apple, black currant, peach, white musk, amber, woody notes",https://fimgs.net/images/perfume/nd.18702.jpg,,,
550,noir,tom-ford,False,,"violet, pink pepper, caraway, bergamot, verbena, tuscan iris, bulgarian rose, black pepper, nutmeg, geranium, clary sage, indonesian patchouli leaf, amber, vanilla, civet, leather, opoponax, benzoin, vetiver, styrax",https://fimgs.net/images/perfume/nd.15727.jpg,,,
551,white-suede,tom-ford,False,,"thyme, tea, lily-of-the-valley, saffron, rose, suede, musk, sandalwood, olibanum, amber",https://fimgs.net/images/perfume/nd.6386.jpg,,,
552,orange-sanguine,atelier-cologne,False,,"blood orange, bitter orange, blood mandarin, african geranium, egyptian jasmine, madagascar pepper, sandalwood, amber, tonka bean, texas cedar",https://fimgs.net/images/perfume/nd.9420.jpg,,,
553,elysium-pour-homme-parfum-cologne,roja-dove,False,,"grapefruit, lemon, bergamot, lime, thyme, artemisia, galbanum, vetiver, juniper berries, black currant, apple, pink pepper, cedar, cypriol oil or nagarmotha, lily-of-the-valley, rose, jasmine, ambergris, leather, vanilla, benzoin, labdanum",https://fimgs.net/images/perfume/nd.46296.jpg,,,
554,beautiful,estee-lauder,False,,"galbanum, rose, lily, black currant, fruity notes, cassia, mandarin orange, bergamot, lemon, tuberose, carnation, marigold, mimosa, narcissus, jasmine, ylang-ylang, chamomile, lily-of-the-valley, geranium, orange blossom, magnolia, lilac, freesia, pink violet, sage, neroli, sandalwood, amber, vetiver, musk, cedar, vanilla",https://fimgs.net/images/perfume/nd.528.jpg,,,
555,nectarine-blossom-honey,jo-malone-london,False,,"green notes, black currant, petitgrain, nectarine, black locust, peach, plum, vetiver",https://fimgs.net/images/perfume/nd.3782.jpg,,,
556,si-lolita,lolita-lempicka,False,,"mandarin orange, bergamot, pink pepper, elemi resin, sweet pea, heliotrope, wallflower, elemi, patchouli, tonka bean, amber",https://fimgs.net/images/perfume/nd.6433.jpg,,,
557,toy-2,moschino,False,,"apple, mandarin orange, magnolia, white currant, peony, jasmine, musk, sandalwood, amberwood",https://fimgs.net/images/perfume/nd.51589.jpg,,,
558,shalimar-souffle-de-parfum,guerlain,False,,"lemon, bergamot, mandarin orange, orange blossom, jasmine sambac, indian vanilla, tahitian vanilla, white musk",https://fimgs.net/images/perfume/nd.26132.jpg,,,
559,dior-homme-2005,dior,False,,"lavender, sage, bergamot, iris, cacao, amber, cardamom, leather, tahitian vetiver, patchouli",https://fimgs.net/images/perfume/nd.230.jpg,,,
560,angel-eau-de-toilette,mugler,False,,"pink pepper, bergamot, red berries, praline, patchouli, vanille, virginia cedar, musk",https://fimgs.net/images/perfume/nd.12748.jpg,,,
561,boss-orange,hugo-boss,False,,"red apple, african orange flower, white flowers, vanilla, sandalwood, olive tree",https://fimgs.net/images/perfume/nd.5979.jpg,,,
562,straight-to-heaven,by-kilian,False,,"rum, dried fruits, patchouli, nutmeg, jasmine, virginia cedar, musk, amber, vanilla",https://fimgs.net/images/perfume/nd.4323.jpg,,,
563,my-name,trussardi,False,,"heliotrope, white violet, lilac, musk, arum lily, vanilla, amber",https://fimgs.net/images/perfume/nd.18802.jpg,,,
564,halloween-man-x,halloween,False,,"cardamom, lavender, lemon, coffee, whiskey, cinnamon, leather, mineral notes, tonka bean, amber, incense",https://fimgs.net/images/perfume/nd.53215.jpg,,,
565,aramis,aramis,False,,"aldehydes, myrrh, artemisia, thyme, clover, bergamot, gardenia, patchouli, sage, jasmine, cardamom, orris root, leather, oakmoss, musk, vetiver, sandalwood, amber, coconut",https://fimgs.net/images/perfume/nd.113.jpg,,,
566,innocent,mugler,False,,"mandarin orange, bergamot, black currant, red berries, almond, praline, white musk, amber",https://fimgs.net/images/perfume/nd.709.jpg,,,
567,mercedes-benz-club-black,mercedes-benz,False,,"bergamot, incense, jasmine, vanilla, benzoin, woodsy notes, ambroxan",https://fimgs.net/images/perfume/nd.46797.jpg,,,
568,la-belle-le-parfum,jean-paul-gaultier,False,,"pear, tonka bean, jasmine, vanilla",https://fimgs.net/images/perfume/nd.65175.jpg,,,
569,dolce-garden,dolce-gabbana,False,,"magnolia, neroli, mandarin orange, coconut, frangipani, ylang-ylang, vanilla absolute, almond milk, sandalwood",https://fimgs.net/images/perfume/nd.48151.jpg,,,
570,eau-des-baux,l-occitane-en-provence,False,,"cardamom, pink pepper, cypress, incense, vanilla, tonka bean",https://fimgs.net/images/perfume/nd.2034.jpg,,,
571,still,jennifer-lopez,False,,"earl grey tea, white pepper, mandarin orange, apple, rice, jasmine, lily-of-the-valley, freesia, honeysuckle, orange blossom, rose, pepper, musk, sandalwood, iris, amber",https://fimgs.net/images/perfume/nd.868.jpg,,,
572,1-million-prive,paco-rabanne,False,,"cinnamon, blood mandarin, tobacco, myrrh, tonka bean, patchouli",https://fimgs.net/images/perfume/nd.37698.jpg,,,
573,spiritueuse-double-vanille,guerlain,False,,"incense, pink pepper, bergamot, cedar, ylang-ylang, bulgarian rose, jasmine, vanilla, benzoin",https://fimgs.net/images/perfume/nd.3345.jpg,,,
574,intoxicated,by-kilian,False,,"cardamom, nutmeg, cinnamon, coffee, vanilla, caramel, mocha",https://fimgs.net/images/perfume/nd.25991.jpg,,,
575,kenzo-pour-homme,kenzo,False,,"sea notes, mahogany, sage, bergamot, lemon, pine, juniper berries, carnation, nutmeg, lily-of-the-valley, rose, caraway, jasmine, peach, orris root, balsam fir, sandalwood, cedar, musk, oakmoss, vetiver, amber, labdanum",https://fimgs.net/images/perfume/nd.77.jpg,,,
576,envy,gucci,False,,"bergamot, freesia, pineapple, magnolia, peach, lily-of-the-valley, hiacynth, jasmine, iris, violet, rose, oakmoss, cedar, musk, sandalwood",https://fimgs.net/images/perfume/nd.97.jpg,,,
577,moonlight-in-heaven,by-kilian,False,,"grapefruit, lemon, pink pepper, mango, coconut, rice, vetiver, tonka bean",https://fimgs.net/images/perfume/nd.35973.jpg,,,
578,she-wood,dsquared2,False,,"lemon, neroli, jasmine, violet, heliotrope, musk, cedar, vetiver, amber",https://fimgs.net/images/perfume/nd.3552.jpg,,,
579,jasmin-rouge,tom-ford,False,,"ginger, cinnamon, bergamot, cardamom, pepper, mandarin orange, jasmine, ylang-ylang, neroli, broom, clary sage, amber, vanille, woodsy notes, leather, french labdanum",https://fimgs.net/images/perfume/nd.12765.jpg,,,
580,y-le-parfum,yves-saint-laurent,False,,"apple, aldehydes, grapefruit, ginger, sage, lavender, geranium, tonka bean, cedar, olibanum, patchouli",https://fimgs.net/images/perfume/nd.64718.jpg,,,
581,l-instant-de-guerlain-pour-homme,guerlain,False,,"lemon, anise, bergamot, grapefruit, jasmine, cacao, patchouli, sandalwood, tea, cedar, lavender, natural musk, hibiscus seed, elemi resin",https://fimgs.net/images/perfume/nd.52.jpg,,,
582,bvlgari-pour-femme,bvlgari,False,,"violet, carnation, raspberry, peach, coriander, orange blossom, sichuan pepper, bergamot, iris, bulgarian rose, heliotrope, orris root, egyptian jasmine, lily-of-the-valley, musk, green tea, woody notes, sandalwood, vanilla, amber, benzoin, styrax, cedar",https://fimgs.net/images/perfume/nd.142.jpg,,,
583,artisan-pure,john-varvatos,False,,"clementine, mandarin orange, lemon, bergamot, thyme, marjoram, petitgrain, ginger, woody notes, musk, orris root, amber",https://fimgs.net/images/perfume/nd.46623.jpg,,,
584,lola,marc-jacobs,False,,"pink pepper, pear, grapefruit, rose, peony, geranium, vanilla, musk, tonka bean",https://fimgs.net/images/perfume/nd.6166.jpg,,,
585,guilty-pour-homme,gucci,False,,"lavender, amalfi lemon, african orange flower, virginia cedar, patchouli, vanilla",https://fimgs.net/images/perfume/nd.11037.jpg,,,
586,fidji-eau-de-toilette,guy-laroche,False,,"hiacynth, galbanum, iris, bergamot, lemon, tuberose, aldehydes, jasmine, ylang-ylang, cloves, orris root, violet, spicy notes, rose, oakmoss, vetiver, sandalwood, musk, resins, amber, patchouli",https://fimgs.net/images/perfume/nd.2068.jpg,,,
587,black-perfecto-by-la-petite-robe-noire,guerlain,False,,"sour cherry, almond, black tea, rose, licorice, leather, tonka bean, patchouli, black musk",https://fimgs.net/images/perfume/nd.45017.jpg,,,
588,l-eau-de-chloe,chloe,False,,"citron, grapefruit, bergamot, aldehydes, peach, rose, rose water, violet, peony, lily-of-the-valley, freesia, magnolia, jasmine, patchouli, cedar, oakmoss, white musk, amber, labdanum",https://fimgs.net/images/perfume/nd.14000.jpg,,,
589,heat,beyonce,False,,"peach, orchid, magnolia, neroli, almond, macarons, musk, honeysuckle, amber, tonka bean, sequoia",https://fimgs.net/images/perfume/nd.7745.jpg,,,
590,love-story,chloe,False,,"neroli, pear, bergamot, grapefruit, lemon, orange blossom, stephanotis, rose, peach, black currant, musk, cedar, cashmirwood, patchouli",https://fimgs.net/images/perfume/nd.26227.jpg,,,
591,play-for-her,givenchy,False,,"pink pepper, peach, orange blossom, sweet pea, bergamot, orchid, tiare flower, amyris, magnolia, tonka bean, sandalwood, musk, patchouli, benzoin",https://fimgs.net/images/perfume/nd.9369.jpg,,,
592,lyric-woman,amouage,False,,"cardamom, cinnamon, ginger, bergamot, rose, geranium, ylang-ylang, orris root, angelica, jasmine, incense, sandalwood, woodsy notes, musk, patchouli, tonka bean, oakmoss, vanilla, vetiver",https://fimgs.net/images/perfume/nd.4623.jpg,,,
593,musc-noir-rose-for-her,narciso-rodriguez,False,,"plum, pink pepper, bergamot, musk, rose, tuberose, vanilla",https://fimgs.net/images/perfume/nd.71596.jpg,,,
594,yes-i-am,cacharel,False,,"raspberry, mandarin orange, bergamot, lemon, gardenia, ginger flower, amber, jasmine, orange blossom, rose, milk, caramel, vanilla, cardamom, licorice, coumarin, benzoin, sandalwood, amberwood",https://fimgs.net/images/perfume/nd.48112.jpg,,,
595,gucci-pour-homme-2003,gucci,False,,"papyrus, ginger, artemisia, basil, bergamot, lavender, lemon, petitgrain, cedar, pink pepper, sandalwood, patchouli, orris root, carnation, geranium, jasmine, incense, leather, amber, vetiver, vanilla, labdanum, oakmoss, tonka bean, musk, sage",https://fimgs.net/images/perfume/nd.691.jpg,,,
596,my-burberry-black,burberry,False,,"jasmine, peach, rose, amber, patchouli",https://fimgs.net/images/perfume/nd.32566.jpg,,,
597,luna-rossa-ocean,prada,False,,"bergamot, pink pepper, artemisia, lavender, iris, sage, suede, saffron, musk, caramel, haitian vetiver, patchouli",https://fimgs.net/images/perfume/nd.68753.jpg,,,
598,roma,laura-biagiotti,False,,"pink grapefruit, mint, sicilian bergamot, black currant, hiacynth, carnation, jasmine, rose, lily-of-the-valley, myrrh, amber, vanilla, sandalwood, oakmoss, singapore patchouli, civet, musk",https://fimgs.net/images/perfume/nd.628.jpg,,,
599,burberry-brit-for-men,burberry,False,,"ginger, cardamom, bergamot, green mandarin, wild rose, nutmeg, cedar, spicy notes, tonka bean, gray musk, oriental woodsy notes, patchouli",https://fimgs.net/images/perfume/nd.1115.jpg,,,
600,la-nuit-tresor-a-la-folie,lancome,False,,"red currant, pink pepper, pear, bergamot, damask rose, violet, peony, jasmine, bourbon vanilla, tonka bean, benzoin, nutmeg, ambroxan, patchouli, woody notes",https://fimgs.net/images/perfume/nd.48019.jpg,,,
601,dama-bianca,xerjoff,False,,"kumquat, lime, violet, italian iris, lilac, egyptian jasmine, lily-of-the-valley, vanilla, malt, white musk, ambrette (musk mallow), sandalwood, cedar",https://fimgs.net/images/perfume/nd.15555.jpg,,,
602,les-creations-de-monsieur-dior-forever-and-ever,dior,False,,"freesia, jasmine, tincture of rose",https://fimgs.net/images/perfume/nd.7374.jpg,,,
603,white-musk,the-body-shop,False,,"musk, lily, ylang-ylang, galbanum, basil, jasmine, rose, iris, oakmoss, amber, vanilla, vetiver, patchouli, peach",https://fimgs.net/images/perfume/nd.2432.jpg,,,
604,percival,parfums-de-marly,False,,"lavender, mandarin orange, bergamot, geranium, hedione, violet, jasmine, coriander, cinnamon, ambroxan, amberwood, musk, balsam fir, clearwood",https://fimgs.net/images/perfume/nd.51037.jpg,,,
605,l-extase,nina-ricci,False,,"pink pepper, peach, pear, rose, raspberry, white flowers, jasmine, caramel, siam benzoin, amber, vanilla, musk, patchouli, virginia cedar",https://fimgs.net/images/perfume/nd.29668.jpg,,,
606,thank-u-next,ariana-grande,False,,"raspberry, pear, coconut, pink rose, macarons, musk",https://fimgs.net/images/perfume/nd.56741.jpg,,,
607,do-son-eau-de-toilette,diptyque,False,,"african orange flower, iris, rose, tuberose, pink pepper, musk, benzoin",https://fimgs.net/images/perfume/nd.6501.jpg,,,
608,moment-de-bonheur,yves-rocher,False,,"green notes, geranium, rose, virginia cedar, patchouli",https://fimgs.net/images/perfume/nd.13041.jpg,,,
609,m7,yves-saint-laurent,False,,"rosemary, mandarin orange, bergamot, agarwood (oud), vetiver, amber, musk",https://fimgs.net/images/perfume/nd.1031.jpg,,,
610,miss-dior-le-parfum,dior,False,,"mandarin orange, turkish rose, bulgarian rose, amber, patchouli, vanilla",https://fimgs.net/images/perfume/nd.15967.jpg,,,
611,ange-ou-demon-le-secret-2014,givenchy,False,,"tea leaf, cranberry, lemon, grapefruit, orange, jasmine sambac, peony, water lily, rose, hedione, white musk, white woods, patchouli, amberwood, vanilla",https://fimgs.net/images/perfume/nd.23362.jpg,,,
612,ange-ou-demon-le-secret-elixir,givenchy,False,,"tea, amalfi lemon, neroli, jasmine, frangipani, african orange flower, vanille, patchouli, virginia cedar, musk",https://fimgs.net/images/perfume/nd.13052.jpg,,,
613,yum-pistachio-gelato-33,kayali-fragrances,False,,"pistachio, ice cream, bergamot, hazelnut, rum, cardamom, lily-of-the-valley, pear, jasmine, peony, geranium, raspberry, white peach, whipped cream, marshmallow, cotton candy, tonka bean, loukhoum, sandalwood, cacao, cedar",https://fimgs.net/images/perfume/nd.79846.jpg,,,
614,fierce,abercrombie-fitch,False,,"fir, lemon, orange, petitgrain, cardamom, sea notes, rosemary, lily-of-the-valley, jasmine, rose, sage, musk, vetiver, oakmoss, brazilian rosewood, sandalwood",https://fimgs.net/images/perfume/nd.3508.jpg,,,
615,icon,alfred-dunhill,False,,"neroli, bergamot, black pepper, petitgrain, lavender, cardamom, juniper berries, sage, vetiver, oakmoss, iris, leather, agarwood (oud)",https://fimgs.net/images/perfume/nd.29229.jpg,,,
616,modern-muse,estee-lauder,False,,"mandarin orange, jasmine sambac, chinese jasmine, lily, honeysuckle, flower petals, tuberose, musk, woody notes, patchouli, patchouli leaf, amber, madagascar vanilla",https://fimgs.net/images/perfume/nd.18319.jpg,,,
617,daisy-dream,marc-jacobs,False,,"blackberry, pear, grapefruit, wisteria, litchi, jasmine, musk, white wood, coconut water",https://fimgs.net/images/perfume/nd.25289.jpg,,,
618,believe,britney-spears,False,,"guava, tangerine, lime blossom, honeysuckle, patchouli, praline, amber",https://fimgs.net/images/perfume/nd.1410.jpg,,,
619,bad-boy,carolina-herrera,False,,"white pepper, bergamot, pink pepper, cedarwood, clary sage, tonka bean, cacao",https://fimgs.net/images/perfume/nd.55449.jpg,,,
620,orchid-soleil,tom-ford,False,,"cypress, pink pepper, bitter orange, tuberose, red lily, whipped cream, chestnut, vanilla, orchid, patchouli",https://fimgs.net/images/perfume/nd.38650.jpg,,,
621,tobacco-oud,tom-ford,False,,"whiskey, spicy notes, cinnamon, coriander, tobacco, agarwood (oud), incense, sandalwood, patchouli, benzoin, vanilla, cedar",https://fimgs.net/images/perfume/nd.21402.jpg,,,
622,yara,lattafa-perfumes,False,,"orchid, heliotrope, tangerine, gourmand accord, tropical fruits, vanilla, musk, sandalwood",https://fimgs.net/images/perfume/nd.76880.jpg,,,
623,yves-saint-laurent-y,yves-saint-laurent,False,,"aldehydes, bergamot, ginger, mint, lemon, apple, violet leaf, pineapple, sage, geranium, ambergris, musk, cedar, balsam fir, incense, vetiver",https://fimgs.net/images/perfume/nd.45956.jpg,,,
624,paco-rabanne-pour-homme,paco-rabanne,False,,"rosemary, clary sage, brazilian rosewood, lavender, geranium, tonka bean, oakmoss, honey, musk, amber, tobacco",https://fimgs.net/images/perfume/nd.526.jpg,,,
625,1-million-elixir,paco-rabanne,False,,"apple, davana, damask rose, cedar, osmanthus, vanilla absolute, tonka bean, patchouli",https://fimgs.net/images/perfume/nd.71708.jpg,,,
626,acqua-di-gio-absolu,giorgio-armani,False,,"sea notes, bergamot, pear, apple, grapefruit, lemon, lavender, rosemary, geranium, woody notes, tonka bean, amberwood, patchouli, labdanum",https://fimgs.net/images/perfume/nd.48138.jpg,,,
627,white-linen,estee-lauder,False,,"aldehydes, lemon, peach, hyacinth, carnation, lily-of-the-valley, rose, lilac, iris, jasmine, orris, violet, ylang-ylang, orchid, oakmoss, vetiver, cedar, sandalwood, benzoin, honey, amber, tonka bean",https://fimgs.net/images/perfume/nd.542.jpg,,,
628,tabu,dana,False,,"spices, orange, coriander, neroli, bergamot, cloves, ylang-ylang, jasmine, rose, narcissus, amber, civet, benzoin, sandalwood, patchouli, musk, oakmoss, vetiver, cedar",https://fimgs.net/images/perfume/nd.1104.jpg,,,
629,eau-de-soleil-blanc,tom-ford,False,,"bitter orange, neroli, bergamot, citron, pistachio, petitgrain, cardamom, pink pepper, caraway, tuberose, tunisian orange blossom, ylang-ylang, jasmine, galbanum, coconut, vanilla, tonka bean, amber, benzoin",https://fimgs.net/images/perfume/nd.48152.jpg,,,
630,agent-provocateur-maitresse,agent-provocateur,False,,"ylang-ylang, lotus petals, iris, osmanthus, jasmine sambac, violet leaf, musk, white suede, amber, cedar",https://fimgs.net/images/perfume/nd.760.jpg,,,
631,musc-noir-for-her,narciso-rodriguez,False,,"plum, musk, heliotrope, suede",https://fimgs.net/images/perfume/nd.64730.jpg,,,
632,lyric-man,amouage,False,,"lime, bergamot, rose, angelica, ginger, orange blossom, saffron, nutmeg, galbanum, musk, incense, pine tree, sandalwood, vanilla",https://fimgs.net/images/perfume/nd.4622.jpg,,,
633,juicy-couture,juicy-couture,False,,"watermelon, passionfruit, hiacynth, green leaves, green apple, marigold, mandarin orange, tuberose, lily, rose hip, creme brulee, caramel, vanilla, precious woods, patchouli",https://fimgs.net/images/perfume/nd.1696.jpg,,,
634,voce-viva,valentino,False,,"mandarin orange, bergamot, ginger, orange blossom, gardenia, vanilla, tonka bean, musk, sandalwood, oakmoss",https://fimgs.net/images/perfume/nd.62754.jpg,,,
635,love-in-paris,nina-ricci,False,,"peach, peony, banana, pear, rose, star anise, bergamot, apricot, anise, jasmine, violet, musk, woodsy notes",https://fimgs.net/images/perfume/nd.1013.jpg,,,
636,memoir-man,amouage,False,,"wormwood, mint, basil, incense, lavender, rose, tobacco, leather, sandalwood, guaiac wood, vetiver, oak moss, amber, vanille, musk",https://fimgs.net/images/perfume/nd.10145.jpg,,,
637,greenley,parfums-de-marly,False,,"green apple, calabrian bergamot, mandarin orange, petitgrain, cedar, cashmeran, pomarose, violet, oakmoss, musk, amberwood",https://fimgs.net/images/perfume/nd.62101.jpg,,,
638,hanae-mori,hanae-mori,False,,"strawberry, blackberry, blueberry, black currant, ylang-ylang, jasmine, rose, peony, sandalwood, almond tree, brazilian rosewood, virginia cedar",https://fimgs.net/images/perfume/nd.1577.jpg,,,
639,dolce-gabbana-pour-femme-intense,dolce-gabbana,False,,"neroli, green mandarin, orange blossom, tuberose, marshmallow, sandalwood",https://fimgs.net/images/perfume/nd.18837.jpg,,,
640,dolce-gabbana-pour-homme-1994,dolce-gabbana,False,,"lavender, lemon, bergamot, clary sage, tarragon, mandarin orange, orange, neroli, pepper, cinnamon, coriander, geranium, violet, jasmine, rose, tobacco, tonka bean, sandalwood, musk, cedar, amber, coumarin, iris",https://fimgs.net/images/perfume/nd.483.jpg,,,
641,first,van-cleef-arpels,False,,"aldehydes, bergamot, black currant, peach, mandarin orange, raspberry, narcissus, hiacynth, jasmine, lily-of-the-valley, carnation, ylang-ylang, orris root, tuberose, turkish rose, orchid, civet, oakmoss, honey, sandalwood, musk, amber, vetiver, tonka bean, vanilla",https://fimgs.net/images/perfume/nd.776.jpg,,,
642,dot,marc-jacobs,False,,"red berries, pitahaya, honeysuckle, coconut, jasmine, orange blossom, driftwood, musk, vanilla",https://fimgs.net/images/perfume/nd.14781.jpg,,,
643,club-de-nuit-sillage,armaf,False,,"bergamot, black currant, lemon, lime, violet leaf, ginger, rose, iris, jasmine, ambroxan, musk, sandalwood, cedar",https://fimgs.net/images/perfume/nd.64105.jpg,,,
644,burberry-brit-rhythm-for-women,burberry,False,,"lavender, pink pepper, neroli, aldehydes, orris, petalia, blackberry leaf, orange blossom, musk, woodsy notes, vetiver, cedar, coumarin",https://fimgs.net/images/perfume/nd.22839.jpg,,,
645,angelique-noire,guerlain,False,,"angelica, pear, pink pepper, jasmine, caraway, vanilla, cedar",https://fimgs.net/images/perfume/nd.1021.jpg,,,
646,ysatis,givenchy,False,,"aldehydes, ylang-ylang, orange blossom, galbanum, brazilian rosewood, coconut, bergamot, mandarin orange, citruses, tuberose, jasmine, narcissus, carnation, rum, iris, rose, civet, honey, oakmoss, sandalwood, cloves, amber, patchouli, musk, vetiver, laurels, vanilla",https://fimgs.net/images/perfume/nd.36.jpg,,,
647,bubble-bath,maison-martin-margiela,False,,"soap, bergamot, lavender, jasmine, rose, coconut, white musk, patchouli",https://fimgs.net/images/perfume/nd.60105.jpg,,,
648,beyond-paradise,estee-lauder,False,,"hyacinth, orange blossom, grapefruit, bergamot, lemon, jasmine, gardenia, honeysuckle, orchid, hibiscus, plum wood, ambrette (musk mallow), amber",https://fimgs.net/images/perfume/nd.530.jpg,,,
649,perceive,avon,False,,"yellow freesia, white pepper, pear, carnation, damask plum, ylang-ylang, musk, sandalwood, vanilla orchid, cedar",https://fimgs.net/images/perfume/nd.1871.jpg,,,
650,coco-mademoiselle-parfum,chanel,False,,"bergamot, orange, grapefruit, rose, litchi, jasmine, patchouli, vanilla, musk, vetiver",https://fimgs.net/images/perfume/nd.6928.jpg,,,
651,allure-homme-edition-blanche-eau-de-parfum,chanel,False,,"lemon, bergamot, sandalwood, woody notes, madagascar vanilla, vetiver",https://fimgs.net/images/perfume/nd.28942.jpg,,,
652,valentino-uomo-born-in-roma-intense,valentino,False,,"vanilla, lavender, vetiver",https://fimgs.net/images/perfume/nd.78740.jpg,,,
653,mitsouko-eau-de-parfum,guerlain,False,,"bergamot, citruses, jasmine, rose, peach, ylang-ylang, lilac, oakmoss, spices, cinnamon, vetiver, amber",https://fimgs.net/images/perfume/nd.25316.jpg,,,
654,emporio-armani-diamonds,giorgio-armani,False,,"litchi, raspberry, rose, patchouli, freesia, cedar, lily-of-the-valley, vanilla, amber, vetiver",https://fimgs.net/images/perfume/nd.1292.jpg,,,
655,miss-dior,dior,False,,"aldehydes, galbanum, clary sage, gardenia, bergamot, narcissus, iris, carnation, orris root, lily-of-the-valley, jasmine, rose, neroli, oakmoss, leather, vetiver, patchouli, labdanum, sandalwood, amber",https://fimgs.net/images/perfume/nd.223.jpg,,,
